,state,date,knn,mdp,rmdp,bilstm,agg,deaths
1213,Alabama,2020-09-05,2306.0,2267.0,2241.8812232569367,2190.0,2241.6409686913357,2275
1214,Alabama,2020-09-19,2715.0,2478.0,2465.6886747764315,2247.0,2464.607529231208,2437
1215,Alabama,2020-09-15,2661.0,2444.0,2399.6935460481877,2235.0,2398.8526550685747,2387
1216,Alabama,2020-09-03,2285.0,2225.0,2211.9240110594556,2183.0,2211.803883776654,2233
1217,Alabama,2020-09-21,2753.0,2495.0,2501.0449189170467,2265.0,2499.8436460890134,2439
1218,Alabama,2020-09-07,2360.0,2317.0,2272.7438554709543,2193.0,2272.3834736225526,2276
1219,Alabama,2020-09-02,2248.0,2211.0,2196.2413732987275,2182.0,2196.181309657327,2217
1220,Alabama,2020-09-16,2677.0,2452.0,2415.7323970604357,2236.0,2414.831442439421,2392
1221,Alabama,2020-09-24,2794.0,2521.0,2553.0304261030806,2304.0,2551.648962350834,2506
1222,Rhode Island,2020-09-06,1072.0,1092.0,1062.3832463316994,1070.0,1077.000000000065,1069
1223,Rhode Island,2020-09-22,1093.0,1154.0,1090.9518273926653,1122.0,1114.000000000338,1099
1224,Rhode Island,2020-09-04,1072.0,1082.0,1058.8079264807575,1063.0,1075.000000000065,1067
1225,Rhode Island,2020-09-20,1090.0,1146.0,1087.32765788502,1112.0,1109.000000000299,1088
1226,Rhode Island,2020-09-23,1093.0,1158.0,1092.7702756946717,1123.0,1115.000000000338,1103
1227,Rhode Island,2020-09-13,1072.0,1119.0,1074.7753683717283,1098.0,1084.000000000065,1071
1228,Rhode Island,2020-09-12,1072.0,1115.0,1072.998817384149,1094.0,1083.000000000065,1071
1229,Rhode Island,2020-09-14,1080.0,1123.0,1076.5560527667715,1101.0,1093.000000000169,1075
1230,Rhode Island,2020-09-18,1086.0,1138.0,1083.7203729508776,1110.0,1103.000000000247,1088
1231,Rhode Island,2020-09-25,1094.0,1166.0,1096.419963481981,1135.0,1118.000000000351,1107
1232,Rhode Island,2020-09-17,1084.0,1134.0,1081.923030544752,1106.0,1100.000000000221,1085
1233,Rhode Island,2020-09-10,1072.0,1107.0,1069.45806629625,1081.0,1081.000000000065,1069
1234,Rhode Island,2020-09-08,1072.0,1099.0,1065.9337012920778,1073.0,1079.000000000065,1069
1235,Rhode Island,2020-09-09,1072.0,1103.0,1067.6938416432833,1079.0,1080.000000000065,1069
1236,Rhode Island,2020-09-26,1095.0,1170.0,1098.2512287473348,1135.0,1120.000000000364,1107
1237,Rhode Island,2020-09-01,1067.0,1065.0,1053.446045249539,1055.0,1067.0,1067
1238,Rhode Island,2020-09-11,1072.0,1111.0,1071.2263874587384,1085.0,1082.000000000065,1071
1239,Rhode Island,2020-09-05,1072.0,1088.0,1060.5933493649754,1068.0,1076.000000000065,1069
1240,Rhode Island,2020-09-19,1089.0,1142.0,1085.5219111889753,1112.0,1107.000000000286,1088
1241,Rhode Island,2020-09-15,1080.0,1126.0,1078.3408829608322,1104.0,1094.000000000169,1078
1242,Rhode Island,2020-09-03,1072.0,1075.0,1057.0160189691132,1061.0,1074.000000000065,1067
1243,Rhode Island,2020-09-21,1092.0,1150.0,1089.1376257125073,1117.0,1112.000000000325,1097
1244,Rhode Island,2020-09-07,1072.0,1096.0,1064.1776330803098,1070.0,1078.000000000065,1069
1245,Rhode Island,2020-09-02,1067.0,1069.0,1055.2287311006696,1061.0,1068.0,1067
1246,Rhode Island,2020-09-16,1084.0,1130.0,1080.1298713919284,1106.0,1099.000000000221,1081
1247,Rhode Island,2020-09-24,1093.0,1162.0,1094.5929834358687,1128.0,1116.000000000338,1106
