,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,home_time,percentage,full_time,part_time,non_home_time,distance,cases_nom,deaths_nom,cases_nom_pct2,cases_nom_pct5,deaths_nom_pct2,deaths_nom_pct5,residential_pct10
84,84,Alabama,2020-04-15,4075,118,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-2.0,10.0,-24.0,-40.0,15.0,,3957.0,86.90743260088672,34077.0,525.0,2.895705521472393,726.7594063166669,12.883435582822086,885.0,89.0,0.133333333,0.272727273,84.0,6925.0,0.0008310924429732918,2.406598975971741e-05,0.09132297803963585,0.38276213098065814,0.09132297803963585,0.38276213098065814,0.25
85,85,Alabama,2020-04-16,4345,133,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-3.0,7.0,-27.0,-39.0,16.0,,4212.0,92.66571647873691,36391.0,553.0,3.0609896432681243,776.1100318475752,12.727272727272727,870.0,88.0,0.135135135,0.28,90.0,6523.0,0.0008861586907285775,2.7125225746122162e-05,0.09916519099418175,0.3506372396642836,0.09916519099418175,0.3506372396642836,0.0
86,86,Alabama,2020-04-17,4571,148,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-8.0,19.0,-30.0,-40.0,17.0,,4423.0,97.48561335427073,37848.0,594.0,3.2378035440822583,807.1834378106407,12.994968278276088,870.0,86.0,0.128571429,0.304347826,103.0,6726.0,0.0009322511795904091,3.018446173252692e-05,0.121717791411043,0.28290766208251483,0.121717791411043,0.28290766208251483,-0.05555555555555558
87,87,Alabama,2020-04-18,4712,153,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-5.0,12.0,-26.0,-24.0,9.0,,4559.0,100.49271715714805,42538.0,620.0,3.2470288624787766,907.2069614666307,13.157894736842106,973.0,93.0,0.045454545,0.16,64.0,6643.0,0.0009610079978626138,3.120420706132851e-05,0.084464902186421,0.2619175147295125,0.084464902186421,0.2619175147295125,-0.47058823529411764
88,88,Alabama,2020-04-19,4888,157,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.0,-24.0,-44.0,-45.0,-37.0,12.0,,4731.0,104.24626516641337,45712.0,641.0,3.2119476268412437,974.8987874973584,13.113747954173489,1137.0,98.0,0.02,0.050847458,17.0,6274.0,0.0009969030334364296,3.202000332436977e-05,0.06935025158608621,0.23652921831520368,0.06935025158608621,0.23652921831520368,-0.33333333333333337
89,89,Alabama,2020-04-20,5079,163,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-6.0,13.0,-25.0,-39.0,14.0,,4916.0,108.3197178355592,45900.0,641.0,3.2092931679464463,978.908259234528,12.620594605237253,834.0,90.0,0.113924051,0.235294118,71.0,5666.0,0.0010358573049966502,3.3243697718931676e-05,0.07788624787775889,0.24638036809815955,0.07788624787775889,0.24638036809815955,-0.30000000000000004
90,90,Alabama,2020-04-21,5317,183,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-4.0,18.0,-23.0,-38.0,15.0,,5134.0,113.39553843899748,48526.0,699.0,3.4417904833552755,1034.912901690952,13.14651119052097,818.0,85.0,0.11409396,0.270114943,90.0,6217.0,0.0010843971826476056,3.732267903413801e-05,0.0877659574468086,0.223705408515535,0.0877659574468086,0.223705408515535,0.5
91,91,Alabama,2020-04-22,5593,196,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-3.0,13.0,-22.0,-40.0,15.0,,5397.0,119.28178418079986,48760.0,730.0,3.504380475594493,1039.9034143850888,13.052029322367243,822.0,86.0,0.147058824,0.291666667,90.0,6885.0,0.001140687124797453,3.9974016889022137e-05,0.1012010238235872,0.22358346094946402,0.1012010238235872,0.22358346094946402,0.15384615384615374
92,92,Alabama,2020-04-23,5832,202,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-13.0,-31.0,-33.0,-42.0,20.0,,5630.0,124.37893176156356,52641.0,768.0,3.4636488340192044,1122.6734133848536,13.168724279835393,846.0,89.0,0.134408602,0.23880597,63.0,6814.0,0.0011894309515141689,4.119771128358404e-05,0.09685913108895994,0.2376910016977929,0.09685913108895994,0.2376910016977929,0.33333333333333326
93,93,Alabama,2020-04-24,6026,209,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-4.0,22.0,-26.0,-39.0,16.0,,5817.0,128.51636536268552,52889.0,769.0,3.4683040159309657,1127.9625037615456,12.761367407899106,809.0,83.0,0.14285714300000002,0.328358209,110.0,7071.0,0.0012289970702716703,4.262535474390626e-05,0.07741820132308241,0.23281505728314245,0.07741820132308241,0.23281505728314245,0.0
94,94,Alabama,2020-04-25,6026,209,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-3.0,17.0,-23.0,-23.0,9.0,,5817.0,128.51636536268552,71344.0,839.0,3.4683040159309657,1521.5518703012674,13.92300033189512,909.0,91.0,0.05,0.185185185,71.0,6974.0,0.0012289970702716703,4.262535474390626e-05,0.03326474622770914,0.18645402638314623,0.03326474622770914,0.18645402638314623,-0.4
95,95,Alabama,2020-04-26,6421,219,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-7.0,15.0,-29.0,-31.0,8.0,,6202.0,136.94052140620704,73551.0,845.0,3.4106836941286405,1568.620509258361,13.159943933966673,1006.0,94.0,0.04,0.13888888900000002,50.0,6369.0,0.0013095569512469956,4.466484540150943e-05,0.06554928642548963,0.20763588489749862,0.06554928642548963,0.20763588489749862,-0.5
96,96,Alabama,2020-04-27,6539,228,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-4.0,20.0,-21.0,-37.0,14.0,,6311.0,139.45710473060086,73997.0,872.0,3.4867716776265483,1578.1323411454764,13.335372381098027,821.0,85.0,0.141025641,0.294117647,97.0,5997.0,0.001333622941006713,4.650038699335228e-05,0.08513109857285084,0.1691399964241016,0.08513109857285084,0.1691399964241016,-0.17647058823529416
97,97,Alabama,2020-04-28,6750,242,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-2.0,22.0,-20.0,-37.0,8.0,,6508.0,143.9570969462541,75827.0,911.0,3.585185185185185,1617.1607096509051,13.496296296296293,806.0,82.0,0.159090909,0.333333333,105.0,6754.0,0.00137665619388214,4.935567391399672e-05,0.05123812490266322,0.15740740740740744,0.05123812490266322,0.15740740740740744,-0.11111111111111116
98,98,Alabama,2020-04-29,6912,256,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-4.0,-11.0,-24.0,-39.0,16.0,,6656.0,147.41206727296418,80449.0,945.0,3.7037037037037037,1715.7339988487695,13.671875,812.0,86.0,0.126984127,0.25862069,82.0,6927.0,0.0014096959425353112,5.2210960834641156e-05,0.057042361217311655,0.1470295386657816,0.057042361217311655,0.1470295386657816,0.33333333333333326
99,99,Alabama,2020-04-30,7088,272,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,3.0,15.0,-18.0,-37.0,14.0,0.0,6816.0,151.16561528222945,87196.0,978.0,3.8374717832957113,1859.627114863048,13.797968397291195,760.0,80.0,0.166666667,0.35869565200000003,119.0,6873.0,0.001445590978109127,5.547414588680623e-05,0.05007407407407394,0.1762363093262529,0.05007407407407394,0.1762363093262529,0.0
100,100,Alabama,2020-05-01,7294,289,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,6.0,39.0,-17.0,-36.0,13.0,0.0,7005.0,155.5589726112559,91933.0,1008.0,3.962160680010968,1960.6530064533301,13.81957773512476,783.0,83.0,0.12,0.333333333,117.0,7140.0,0.0014876044856557524,5.894128000473162e-05,0.05526620370370372,0.13596013082074454,0.05526620370370372,0.13596013082074454,-0.1333333333333333
101,101,Alabama,2020-05-02,7611,288,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,8.0,61.0,-11.0,-20.0,6.0,0.0,7323.0,162.31962442339852,92209.0,1023.0,3.7839968466692944,1966.5392521951323,13.44107213243989,845.0,88.0,0.05714285700000001,0.232142857,89.0,6968.0,0.0015522563395017727,5.87373309389713e-05,0.07378668171557567,0.16393944028138852,0.07378668171557567,0.16393944028138852,-0.6
102,102,Alabama,2020-05-03,7888,290,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,4.0,52.0,-18.0,-27.0,6.0,0.0,7598.0,168.22719714252628,92500.0,1035.0,3.6764705882352944,1972.7454025968154,13.121196754563892,976.0,93.0,0.04,0.15294117599999998,63.0,6575.0,0.0016087502307173807,5.9145229070491935e-05,0.08143679736769949,0.16859259259259263,0.08143679736769949,0.16859259259259263,-0.7
103,103,Alabama,2020-05-04,8112,298,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,6.0,25.0,-15.0,-33.0,11.0,0.0,7814.0,173.00444006340942,103117.0,1064.0,3.673570019723866,2199.173920860279,13.116370808678505,813.0,85.0,0.171597633,0.333333333,102.0,5829.0,0.0016544348214476918,6.0776821596574474e-05,0.06582577847851812,0.17361111111111116,0.06582577847851812,0.17361111111111116,-0.3125
104,104,Alabama,2020-05-05,8437,315,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,9.0,16.0,-14.0,-33.0,12.0,,8122.0,179.9357076941549,106766.0,1107.0,3.733554581012208,2276.996061120558,13.12077752755719,810.0,84.0,0.16923076899999998,0.33653846200000004,109.0,6683.0,0.0017207182678197948,6.424395571449986e-05,0.06959939148073024,0.19032167042889392,0.06959939148073024,0.19032167042889392,0.33333333333333326
105,105,Alabama,2020-05-06,8691,343,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,8.0,33.0,-11.0,-34.0,12.0,,8348.0,185.3527599347992,109516.0,1158.0,3.9466114371188574,2335.6452487653282,13.324128408698654,800.0,82.0,0.2,0.384615385,116.0,7088.0,0.0017725213305229152,6.995452955578873e-05,0.07137573964497035,0.19152728269810804,0.07137573964497035,0.19152728269810804,0.5
106,106,Alabama,2020-05-07,9046,369,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,8.0,33.0,-12.0,-34.0,12.0,,8677.0,192.92383688530586,115173.0,1178.0,4.079151005969488,2456.291959494952,13.022330311739992,782.0,81.0,0.184615385,0.387959866,125.0,7309.0,0.0018449232488678277,7.525720526555698e-05,0.07218205523290266,0.18854289843647343,0.07218205523290266,0.18854289843647343,-0.1428571428571429
107,107,Alabama,2020-05-08,9385,383,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,1.0,-1.0,-17.0,-35.0,15.0,,9002.0,200.15368219860665,120114.0,1207.0,4.080980287693127,2561.668554459609,12.86094832179009,797.0,82.0,0.16,0.344262295,116.0,7201.0,0.0019140619821605752,7.811249218620142e-05,0.07985272120584508,0.1897819472616633,0.07985272120584508,0.1897819472616633,0.875
108,108,Alabama,2020-05-09,9668,390,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,20.0,39.0,-3.0,-18.0,5.0,,9278.0,206.18921678168655,125494.0,1228.0,4.0339263549855175,2676.407692470105,12.701696317749276,845.0,87.0,0.055555556,0.238095238,100.0,7559.0,0.001971779567770745,7.954013564652364e-05,0.06875967278355066,0.19181459566074932,0.06875967278355066,0.19181459566074932,-0.6875
109,109,Alabama,2020-05-10,9889,393,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,13.0,53.0,-10.0,-23.0,4.0,,9496.0,210.9024787705936,127421.0,1240.0,3.9741126504196576,2717.504777776095,12.539184952978056,927.0,88.0,0.038461538,0.230769231,100.0,7265.0,0.002016852311303775,8.015198284380459e-05,0.05370271710175811,0.17209908735332458,0.05370271710175811,0.17209908735332458,-0.7142857142857143
110,110,Alabama,2020-05-11,10164,403,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,1.0,33.0,-8.0,-31.0,10.0,,9761.0,216.76739753507061,129444.0,1256.0,3.964974419519873,2760.649252905321,12.357339630066905,793.0,80.0,0.208333333,0.395348837,129.0,1772.0,0.002072938304387862,8.219147350140776e-05,0.051303268514687694,0.16948567483603716,0.051303268514687694,0.16948567483603716,-0.23076923076923073
111,111,Alabama,2020-05-12,10464,435,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,4.0,28.0,-9.0,-30.0,11.0,,10029.0,223.16549073268192,133218.0,1287.0,4.157110091743119,2841.1372653312706,12.299311926605506,785.0,79.0,0.222222222,0.44,142.0,1830.0,0.0021341230241159574,8.87178436057379e-05,0.058145414096471004,0.15675436657086017,0.058145414096471004,0.15675436657086017,0.8333333333333333
112,112,Alabama,2020-05-13,10700,450,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,5.0,46.0,-8.0,-31.0,10.0,,10250.0,228.19865738146942,136372.0,1317.0,4.205607476635514,2908.402551815491,12.30841121495327,774.0,78.0,0.185770751,0.419354839,152.0,1855.0,0.002182255003635392,9.177707959214266e-05,0.052735143644234705,0.14011720831113483,0.052735143644234705,0.14011720831113483,0.6666666666666667
113,113,Alabama,2020-05-14,11101,473,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,5.0,38.0,-11.0,-31.0,11.0,,10628.0,226.40385790052792,141985.0,1350.0,4.260877398432574,2895.7708101978606,12.161066570579223,772.0,77.0,0.205882353,0.452380952,155.0,1898.0,0.0022640385790052794,9.646790810462996e-05,0.060875382262997046,0.14822093504344247,0.060875382262997046,0.14822093504344247,0.0
114,114,Alabama,2020-05-15,11373,483,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,1.0,46.0,-12.0,-32.0,11.0,,10890.0,231.95127248920846,146063.0,1377.0,4.246900553943552,2978.9412392149184,12.10762331838565,744.0,76.0,0.194444444,0.458333333,167.0,2043.0,0.0023195127248920853,9.850739876223312e-05,0.06289719626168222,0.15006572959854392,0.06289719626168222,0.15006572959854392,-0.08333333333333337
115,115,Alabama,2020-05-16,11674,485,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,8.0,71.0,-4.0,-14.0,4.0,,11189.0,238.0901393685941,153494.0,1387.0,4.154531437382217,3130.49578998141,11.881103306493065,786.0,83.0,0.066666667,0.28571428600000004,129.0,2302.0,0.002380901393685941,9.891529689375376e-05,0.051616971444014004,0.14856355765446683,0.051616971444014004,0.14856355765446683,-0.6666666666666667
116,116,Alabama,2020-05-17,11771,488,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-1.0,30.0,-12.0,-21.0,6.0,,11283.0,240.0684453064692,156350.0,1392.0,4.145782006626456,3188.743643162557,11.825673264803331,900.0,91.0,0.037037037,0.162790698,71.0,2153.0,0.002400684453064692,9.95271440910347e-05,0.034995163984876676,0.12490443425076458,0.034995163984876676,0.12490443425076458,-0.5
117,117,Alabama,2020-05-18,12086,489,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,1.0,16.0,-12.0,-29.0,10.0,,11597.0,246.49284087791915,157123.0,1416.0,4.046003640575873,3204.5089059458287,11.716035081912956,777.0,80.0,0.186046512,0.381818182,129.0,1811.0,0.0024649284087791914,9.973109315679502e-05,0.03529210210724676,0.12953271028037383,0.03529210210724676,0.12953271028037383,-0.33333333333333337
118,118,Alabama,2020-05-19,12376,504,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,6.0,35.0,-10.0,-28.0,10.0,,11872.0,252.40736378496842,157566.0,1453.0,4.072398190045249,3213.543849559011,11.740465416936006,770.0,78.0,0.214285714,0.452830189,153.0,1964.0,0.0025240736378496836,0.00010279032914319978,0.05139750233625007,0.11485451761102605,0.05139750233625007,0.11485451761102605,1.0
119,119,Alabama,2020-05-20,13052,522,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,7.0,44.0,-4.0,-30.0,9.0,,12530.0,266.19432063036584,164450.0,1493.0,3.9993870671161513,3353.9423864284136,11.43885994483604,761.0,77.0,0.212121212,0.456790123,162.0,1959.0,0.0026619432063036577,0.00010646141232688548,0.07992718848254188,0.14763035258946644,0.07992718848254188,0.14763035258946644,1.25
120,120,Alabama,2020-05-21,13288,529,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,9.0,40.0,-4.0,-30.0,10.0,,12759.0,271.00751858230933,170739.0,1528.0,3.9810355207706203,3482.2059538850767,11.499096929560508,740.0,76.0,0.19607843100000005,0.459459459,167.0,2044.0,0.0027100751858230927,0.00010788905578720771,0.07369101486748542,0.1382559534007195,0.07369101486748542,0.1382559534007195,0.0
121,121,Alabama,2020-05-22,13670,541,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,4.0,40.0,-3.0,-32.0,11.0,7951.0,5178.0,278.7983728943533,177768.0,1561.0,3.9575713240673007,3625.5617522080042,11.419166057059257,707.0,75.0,0.162790698,0.438596491,168.0,2280.0,0.0027879837289435335,0.0001103364445763315,0.047349065277352054,0.16132868915130394,0.047349065277352054,0.16132868915130394,0.0
122,122,Alabama,2020-05-23,14117,549,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,10.0,68.0,3.0,-14.0,4.0,7951.0,5617.0,287.9148961338396,182676.0,1589.0,3.88892824254445,3725.6599536831673,11.255932563575833,743.0,81.0,0.0625,0.280701754,135.0,2567.0,0.0028791489613383954,0.00011196803710241405,0.0623871161950631,0.16804567267913284,0.0623871161950631,0.16804567267913284,-0.6
123,123,Alabama,2020-05-24,14478,551,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,10.0,89.0,-8.0,-21.0,3.0,7951.0,5976.0,295.27745740778704,185799.0,1612.0,3.8057742782152233,3789.353246920114,11.134134548970852,788.0,83.0,0.071428571,0.28,122.0,2112.0,0.00295277457407787,0.00011237593523393468,0.05910753474762265,0.16984486102133167,0.05910753474762265,0.16984486102133167,-0.7272727272727273
124,124,Alabama,2020-05-25,14986,566,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,0.0,84.0,-15.0,-67.0,17.0,7951.0,6469.0,305.63806994841116,190315.0,1629.0,3.7768584011744295,3881.456645017474,10.870145469104498,813.0,85.0,0.054421769,0.25,107.0,1984.0,0.003056380699484111,0.00011543517122033943,0.061556988028617976,0.14817652467054865,0.061556988028617976,0.14817652467054865,0.5454545454545454
125,125,Alabama,2020-05-26,15650,580,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,0.0,1.0,-8.0,-30.0,11.0,7951.0,7119.0,319.1802879148962,193759.0,1671.0,3.7060702875399363,3951.696703265327,10.677316293929712,746.0,76.0,0.173333333,0.380952381,150.0,2170.0,0.003191802879148961,0.00011829045814098387,0.08095040751484994,0.17775436484045737,0.08095040751484994,0.17775436484045737,1.75
126,126,Alabama,2020-05-27,16032,583,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,0.0,14.0,-8.0,-30.0,11.0,7951.0,7498.0,326.97114222694023,195794.0,1719.0,3.6364770459081837,3993.200338147551,10.722305389221557,754.0,76.0,0.210526316,0.425925926,158.0,2226.0,0.0032697114222694024,0.00011890230533826483,0.0697984785800081,0.17278712509144123,0.0697984785800081,0.17278712509144123,0.8333333333333333
127,127,Alabama,2020-05-28,16530,591,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,7.0,31.0,-4.0,-28.0,10.0,9355.0,6584.0,337.12780570180405,200481.0,1765.0,3.5753176043557167,4088.791265269412,10.677555958862676,730.0,75.0,0.219178082,0.471698113,175.0,2227.0,0.00337127805701804,0.00012053389786434736,0.056230031948881765,0.17092866756392988,0.056230031948881765,0.17092866756392988,0.0
128,128,Alabama,2020-05-29,17031,610,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,2.0,45.0,-5.0,-28.0,10.0,9355.0,7066.0,347.3456538963959,208883.0,1800.0,3.5817039516176385,4260.14927032123,10.568962480183195,697.0,73.0,0.2,0.5189873420000001,193.0,2545.0,0.003473456538963959,0.0001244089301137934,0.06231287425149712,0.1763365105677579,0.06231287425149712,0.1763365105677579,0.0
129,129,Alabama,2020-05-30,17359,618,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,7.0,75.0,8.0,-6.0,3.0,9355.0,7386.0,354.03518325333437,212201.0,1826.0,3.560112909729824,4327.8195703405045,10.519039115156405,,,,,,,0.0035403518325333432,0.0001260405226398759,0.0501512401693891,0.15834779127185383,0.0501512401693891,0.15834779127185383,-0.6666666666666667
130,130,Alabama,2020-05-31,17952,630,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,5.0,79.0,3.0,-14.0,3.0,9355.0,7967.0,366.12936285292113,217553.0,1844.0,3.5093582887700534,4436.973110335425,10.271836007130123,,,,,,,0.0036612936285292112,0.00012848791142899973,0.0540778580236041,0.14709265175718866,0.0540778580236041,0.14709265175718866,-0.7
131,131,Alabama,2020-06-01,18630,646,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,8.0,46.0,-1.0,-28.0,8.0,9355.0,8629.0,379.95710951147066,223523.0,1856.0,3.467525496511004,4558.730702594334,9.962426194310252,,,,,,,0.003799571095114706,0.0001317510964811648,0.07321850337000968,0.16205089820359286,0.07321850337000968,0.16205089820359286,-0.2727272727272727
132,132,Alabama,2020-06-02,18766,653,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,7.0,36.0,-3.0,-27.0,9.0,9355.0,8758.0,382.7308168058108,223802.0,1879.0,3.479697324949377,4564.420881529048,10.012789086646062,,,,,,,0.0038273081680581093,0.000133178739941487,0.04534313725490202,0.1352692075015125,0.04534313725490202,0.1352692075015125,1.25
133,133,Alabama,2020-06-03,18851,653,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,44.0,-1.0,-28.0,8.0,11395.0,6803.0,384.4643838647737,231594.0,1900.0,3.4640072144713807,4723.337993569486,10.079040899687019,,,,,,,0.003844643838647736,0.000133178739941487,0.011862587224906074,0.10686395396629678,0.011862587224906074,0.10686395396629678,1.6666666666666665
134,134,Alabama,2020-06-04,19072,653,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,8.0,35.0,-4.0,-27.0,9.0,11395.0,7024.0,388.97165821807664,235299.0,1929.0,3.4238674496644297,4798.901122433684,10.114303691275168,,,,,,,0.0038897165821807664,0.000133178739941487,0.016306085473729137,0.09868079958522968,0.016306085473729137,0.09868079958522968,-0.47058823529411764
135,135,Alabama,2020-06-05,19387,676,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,2.0,41.0,-5.0,-28.0,10.0,11395.0,7316.0,395.3960537895266,239473.0,1949.0,3.486872646618868,4884.02946248204,10.053128385000257,,,,,,,0.003953960537895266,0.0001378695684539743,0.028433504853853986,0.07993538324420668,0.028433504853853986,0.07993538324420668,-0.09090909090909094
136,136,Alabama,2020-06-06,20043,689,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,8.0,55.0,7.0,-9.0,3.0,11395.0,7959.0,408.7751125034034,245644.0,1993.0,3.4376091403482514,5009.8864309627315,9.943621214389065,,,,,,,0.004087751125034034,0.00014052090630885844,0.0509123322147651,0.0758454106280193,0.0509123322147651,0.0758454106280193,-0.7272727272727273
137,137,Alabama,2020-06-07,20500,692,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-1.0,36.0,-7.0,-17.0,5.0,11395.0,8413.0,418.0955848086499,259566.0,2022.0,3.3756097560975613,5293.824320314245,9.86341463414634,,,,,,,0.004180955848086499,0.00014113275350613938,0.05740960437406506,0.092401151017798,0.05740960437406506,0.092401151017798,-0.5
138,138,Alabama,2020-06-08,20925,718,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11395.0,8812.0,426.7634201034634,259991.0,2054.0,3.4313022700119475,5302.4921556090585,9.816009557945042,,,,,,,0.004267634201034634,0.00014643542921590762,0.044005388414907864,0.11002068855763625,0.044005388414907864,0.11002068855763625,-0.5
139,139,Alabama,2020-06-09,21422,729,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11395.0,9298.0,436.8996886717511,267739.0,2087.0,3.4030436000373454,5460.511891760152,9.742320978433387,,,,,,,0.004368996886717511,0.0001486788689392711,0.0449756097560976,0.12321728187919456,0.0449756097560976,0.12321728187919456,0.6666666666666667
140,140,Alabama,2020-06-10,21989,744,4903185.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,13508.0,7737.0,448.4636007003611,273057.0,2129.0,3.3835099367865755,5568.972004931488,9.682113784164807,,,,,,,0.0044846360070036105,0.00015173810492567587,0.050848267622461085,0.13421364832103988,0.050848267622461085,0.13421364832103988,0.6666666666666667
