,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,home_time,percentage,full_time,part_time,non_home_time,distance
150,Alaska,2020/1/28,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,571,66,0.333333333,0.625,216,6123
151,Alaska,2020/1/29,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,606,67,0.294117647,0.607142857,213,6029
152,Alaska,2020/1/30,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,600,66,0.3,0.647058824,216,6100
153,Alaska,2020/1/31,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,552,64,0.333333333,0.707070707,244,6247
154,Alaska,2020/2/1,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,670,86,0.055555556,0.166666667,87,5705
155,Alaska,2020/2/2,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,655,88,0.038461538,0.111111111,58,5536
156,Alaska,2020/2/3,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,501,71,0.125,0.351351351,119,5704
157,Alaska,2020/2/4,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,580,69,0.2,0.421052632,148,5872
158,Alaska,2020/2/5,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,596,70,0.214285714,0.466666667,169,6119
159,Alaska,2020/2/6,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,572,68,0.25,0.551724138,180,5883
160,Alaska,2020/2/7,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,441,66,0.2,0.4375,152,6192
161,Alaska,2020/2/8,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,532,82,0.0625,0.148148148,85,6028
162,Alaska,2020/2/9,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,550,89,0.045454545,0.107142857,62,5824
163,Alaska,2020/2/10,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,485,67,0.208333333,0.475,160,5662
164,Alaska,2020/2/11,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,529,67,0.272727273,0.523809524,178,6137
165,Alaska,2020/2/12,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,512,67,0.214285714,0.538461538,186,6144
166,Alaska,2020/2/13,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,427,65,0.19047619,0.428571429,155,6423
167,Alaska,2020/2/14,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,417,65,0.142857143,0.393939394,152,6897
168,Alaska,2020/2/15,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,2,1,0,465,78,0.052631579,0.16,96,6637
169,Alaska,2020/2/16,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,29,6,1,-1,499,80,0.055555556,0.130434783,83,5921
170,Alaska,2020/2/17,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,9,-6,-33,8,487,79,0.090909091,0.196078431,77,6453
171,Alaska,2020/2/18,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,1,4,-2,2,558,70,0.2,0.404255319,147,6198
172,Alaska,2020/2/19,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,4,-3,2,467,68,0.166666667,0.361111111,116,6134
173,Alaska,2020/2/20,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,2,0,487,65,0.230769231,0.516129032,193,6306
174,Alaska,2020/2/21,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,1,5,5,0,472,65,0.230769231,0.5,192,6031
175,Alaska,2020/2/22,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,3,4,-1,507,79,0.076923077,0.1875,95,6341
176,Alaska,2020/2/23,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,1,2,-1,553,87,0.058823529,0.142857143,65,5831
177,Alaska,2020/2/24,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,4,3,0,403,66,0.2,0.461538462,149,6456
178,Alaska,2020/2/25,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1,-1,3,0,289,71,0.092105263,0.229166667,84,6939
179,Alaska,2020/2/26,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,2,3,0,433,65,0.259259259,0.526315789,199,6081
180,Alaska,2020/2/27,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,13,9,2,-1,453,64,0.235294118,0.583333333,198,6320
181,Alaska,2020/2/28,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,13,8,6,-2,423,64,0.230769231,0.5,188,6132
182,Alaska,2020/2/29,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,12,5,-2,498,79,0.090909091,0.2,97,6443
183,Alaska,2020/3/1,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,6,16,5,-1,570,91,0.041666667,0.111111111,49,5561
184,Alaska,2020/3/2,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,1,0,516,71,0.166666667,0.357142857,124,5450
185,Alaska,2020/3/3,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,-2,3,3,0,456,65,0.219512195,0.5,182,6393
186,Alaska,2020/3/4,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,8,3,0,435,64,0.25,0.5,187,5956
187,Alaska,2020/3/5,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,4,2,0,413,64,0.25,0.5,204,6493
188,Alaska,2020/3/6,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,9,0,1,418,63,0.1875,0.416666667,198,6886
189,Alaska,2020/3/7,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,17,9,3,-1,411,72,0.066666667,0.181818182,139,7087
190,Alaska,2020/3/8,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,34,9,2,-1,406,81,0.052631579,0.142857143,93,6713
191,Alaska,2020/3/9,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,3,-10,2,411,67,0.166666667,0.3,138,6909
192,Alaska,2020/3/10,0,0,731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,11,2,-7,2,475,67,0.2,0.373913043,151,6965
193,Alaska,2020/3/11,0,0,731545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,16,3,-8,2,508,67,0.214285714,0.416666667,153,6754
194,Alaska,2020/3/12,0,0,731545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,21,-1,-9,2,371,67,0.185185185,0.333333333,132,6834
195,Alaska,2020/3/13,1,0,731545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,16,0,-10,3,439,67,0.166666667,0.379310345,151,7087
196,Alaska,2020/3/14,1,0,731545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,1,-1,1,463,82,0.071428571,0.14893617,83,6417
197,Alaska,2020/3/15,1,0,731545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,58,7,-1,0,593,89,0.058823529,0.133333333,62,5739
198,Alaska,2020/3/16,1,0,731545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,29,-6,-12,4,496,75,0.166666667,0.294117647,109,6306
199,Alaska,2020/3/17,3,0,731545,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,8,12,-12,-15,7,563,75,0.166666667,0.285714286,112,5847
200,Alaska,2020/3/18,5,0,731545,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,8,6,-12,-21,9,595,79,0.142857143,0.25,84,5896
201,Alaska,2020/3/19,8,0,731545,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,4,15,-21,-25,10,577,79,0.131944444,0.230769231,74,5988
202,Alaska,2020/3/20,11,0,731545,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,3,23,-24,-25,12,441,83,0.095238095,0.2,56,5901
203,Alaska,2020/3/21,13,0,731545,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-1,1,-25,-20,8,436,96,0.047619048,0.08,18,5324
204,Alaska,2020/3/22,18,0,731545,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-4,65,-30,-21,6,583,97,0.05,0.085714286,22,4894
205,Alaska,2020/3/23,30,0,731545,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-11,23,-37,-35,14,599,88,0.1,0.166666667,42,5514
206,Alaska,2020/3/24,34,0,731545,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-12,17,-39,-39,16,627,90,0.090909091,0.142857143,46,5143
207,Alaska,2020/3/25,41,1,731545,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40,-15,6,-42,-41,18,672,87,0.1,0.192307692,53,5232
208,Alaska,2020/3/26,56,1,731545,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40,-13,31,-42,-42,17,719,91,0.090909091,0.152542373,44,5349
209,Alaska,2020/3/27,58,1,731545,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-42,-15,2,-50,-40,19,711,93,0.095238095,0.173913043,36,4889
210,Alaska,2020/3/28,85,2,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-47,-15,11,-50,-30,11,791,97,0.043478261,0.076923077,20,4331
211,Alaska,2020/3/29,102,2,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-48,-27,18,-55,-33,10,811,99,0.043478261,0.068965517,10,6068
212,Alaska,2020/3/30,114,3,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-40,-17,15,-49,-46,18,651,95,0.066666667,0.117647059,29,4278
213,Alaska,2020/3/31,119,3,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-37,-15,15,-45,-44,18,662,92,0.1,0.170212766,39,5696
214,Alaska,2020/4/1,132,3,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-35,-8,3,-43,-44,18,771,97,0.0625,0.115384615,18,5798
215,Alaska,2020/4/2,143,3,731545,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-42,-14,-3,-50,-45,19,778,97,0.070175439,0.125,20,5192
216,Alaska,2020/4/3,157,3,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-42,-14,2,-47,-43,20,771,96,0.0625,0.121212121,21,5313
217,Alaska,2020/4/4,171,5,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-47,-14,21,-50,-32,12,836,98,0.043478261,0.075471698,13,5390
218,Alaska,2020/4/5,185,6,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-41,-17,29,-52,-32,9,869,99,0.040816327,0.066666667,5,4759
219,Alaska,2020/4/6,190,6,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-37,-15,1,-49,-44,17,803,97,0.076923077,0.125,18,4215
220,Alaska,2020/4/7,213,6,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-38,-16,1,-48,-44,18,787,97,0.066666667,0.111111111,18,5300
221,Alaska,2020/4/8,226,7,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-38,-14,7,-49,-44,18,790,96,0.071428571,0.125,22,4917
222,Alaska,2020/4/9,235,7,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-38,-12,19,-48,-44,18,784,96,0.071428571,0.12244898,22,5521
223,Alaska,2020/4/10,246,7,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-40,-10,28,-49,-44,19,787,96,0.066666667,0.107344633,27,5574
224,Alaska,2020/4/11,257,8,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-41,-4,36,-52,-32,10,832,98,0.047619048,0.086206897,18,5449
225,Alaska,2020/4/12,272,8,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-55,-33,12,-59,-37,9,935,100,0.037037037,0.066666667,2,4706
226,Alaska,2020/4/13,277,8,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-36,-15,5,-51,-43,17,785,98,0.073170732,0.111111111,15,3646
227,Alaska,2020/4/14,285,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-32,-13,19,-49,-41,18,841,96,0.115384615,0.173913043,21,5562
228,Alaska,2020/4/15,293,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-25,-5,-2,-47,-41,17,854,96,0.090909091,0.15625,24,5703
229,Alaska,2020/4/16,300,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-29,-7,8,-47,-42,17,833,96,0.084745763,0.136363636,26,5596
230,Alaska,2020/4/17,309,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-32,-10,19,-44,-39,18,836,94,0.108108108,0.166666667,36,5636
231,Alaska,2020/4/18,314,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-33,-7,49,-44,-27,9,890,97,0.055555556,0.088235294,22,5808
232,Alaska,2020/4/19,319,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-28,-11,44,-51,-28,7,947,98,0.041666667,0.0625,13,5267
233,Alaska,2020/4/20,321,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-25,-9,7,-44,-40,15,749,95,0.08,0.137254902,27,4667
234,Alaska,2020/4/21,329,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-27,-10,3,-46,-40,17,757,94,0.076923077,0.153846154,31,5277
235,Alaska,2020/4/22,335,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-24,-9,21,-45,-40,16,751,93,0.086956522,0.151515152,39,5820
236,Alaska,2020/4/23,337,9,731545,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-27,-8,26,-44,-40,16,742,91,0.12,0.208333333,38,5987
237,Alaska,2020/4/24,339,9,731545,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-28,-8,33,-44,-37,16,736,91,0.102564103,0.19047619,43,6128
238,Alaska,2020/4/25,339,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-25,-2,85,-40,-25,7,773,95,0.058823529,0.1,32,5991
239,Alaska,2020/4/26,340,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-17,-3,101,-43,-25,5,834,97,0.052631579,0.083333333,23,5558
240,Alaska,2020/4/27,345,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,-5,60,-39,-36,13,716,90,0.096774194,0.172413793,44,4992
241,Alaska,2020/4/28,351,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-15,-4,58,-39,-37,5,716,89,0.1,0.183333333,53,5942
242,Alaska,2020/4/29,355,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-12,1,47,-37,-37,14,622,88,0.1,0.190140845,54,6030
243,Alaska,2020/4/30,355,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-16,0,44,-39,-37,14,644,90,0.105263158,0.2,50,6104
244,Alaska,2020/5/1,364,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-16,5,65,-35,-34,13,669,92,0.076923077,0.170731707,41,5964
245,Alaska,2020/5/2,365,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-15,10,114,-27,-21,5,747,95,0.066666667,0.107142857,32,6175
246,Alaska,2020/5/3,368,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,4,110,-43,-21,4,758,97,0.045454545,0.076923077,19,6037
247,Alaska,2020/5/4,370,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,3,57,-36,-34,12,721,92,0.095238095,0.166666667,34,5192
248,Alaska,2020/5/5,371,9,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,9,81,-32,-33,12,692,90,0.095238095,0.2,47,5811
249,Alaska,2020/5/6,372,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,6,89,-31,-33,12,680,90,0.125,0.222222222,47,5691
250,Alaska,2020/5/7,374,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,4,70,-36,-34,12,725,89,0.090909091,0.182926829,51,5865
251,Alaska,2020/5/8,377,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-13,5,80,-34,-32,12,668,88,0.128205128,0.232876712,56,6110
252,Alaska,2020/5/9,378,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-8,21,152,-26,-18,3,699,91,0.05,0.1,43,6294
253,Alaska,2020/5/10,379,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,23,163,-35,-17,1,735,95,0.047619048,0.090909091,30,6135
254,Alaska,2020/5/11,379,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-6,1,76,-34,-32,11,684,91,0.103448276,0.2,46,1679
255,Alaska,2020/5/12,383,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,2,106,-31,-31,11,679,88,0.125,0.24,54,1530
256,Alaska,2020/5/13,383,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,113,-28,-30,10,676,86,0.1,0.222222222,61,1540
257,Alaska,2020/5/14,383,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-6,7,91,-31,-31,10,676,87,0.1,0.188405797,59,1603
258,Alaska,2020/5/15,388,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-5,7,134,-26,-29,9,589,82,0.117647059,0.25,78,1723
259,Alaska,2020/5/16,388,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-7,13,164,-23,-16,2,627,88,0.0625,0.117647059,59,2051
260,Alaska,2020/5/17,388,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,14,186,-28,-14,0,684,94,0.052631579,0.103448276,37,1876
261,Alaska,2020/5/18,388,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,79,-29,-31,10,638,88,0.1,0.2,53,1619
262,Alaska,2020/5/19,400,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,80,-27,-29,10,626,87,0.125,0.222222222,61,1732
263,Alaska,2020/5/20,401,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,13,95,-25,-29,10,598,84,0.106382979,0.228571429,65,1772
264,Alaska,2020/5/21,401,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-3,12,78,-28,-30,10,569,83,0.092592593,0.2,70,1810
265,Alaska,2020/5/22,403,10,731545,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-3,12,124,-23,-32,9,540,79,0.107142857,0.227272727,83,1965
266,Alaska,2020/5/23,407,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-8,14,151,-25,-16,1,534,88,0.065217391,0.117647059,61,2363
267,Alaska,2020/5/24,407,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,15,147,-35,-17,1,551,91,0.055555556,0.125,43,1913
268,Alaska,2020/5/25,408,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,-14,2,131,-39,-66,15,594,93,0.052631579,0.092592593,31,1782
269,Alaska,2020/5/26,410,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,94,-25,-27,9,612,84,0.111111111,0.230769231,73,1839
270,Alaska,2020/5/27,411,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,11,142,-20,-26,8,592,81,0.113636364,0.242424242,82,1925
271,Alaska,2020/5/28,424,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,14,142,-18,-27,7,528,80,0.135135135,0.264705882,88,1904
272,Alaska,2020/5/29,429,10,731545,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,10,153,-19,-25,7,489,79,0.111111111,0.25,93,2318
288,American Samoa,2020/1/22,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,630,77,1,1,168,3863
289,American Samoa,2020/1/23,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,775,81,1,1,45,5750
290,American Samoa,2020/1/24,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,465,69,1,1,160,2380
291,American Samoa,2020/1/25,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,921,95,0.5,0.5,59,2671
292,American Samoa,2020/1/26,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,972,95,0.333333333,0.5,11,4514
293,American Samoa,2020/1/27,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,485,78,0.5,1,124,4647
294,American Samoa,2020/1/28,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,726,65,1,1,232,3286
295,American Samoa,2020/1/29,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,818,81,1,1,234,3594
296,American Samoa,2020/1/30,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,838,97,0.5,0.5,21,2509
297,American Samoa,2020/1/31,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,742,80,0.333333333,1,120,3527
298,American Samoa,2020/2/1,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,950,100,0.142857143,0.142857143,4,3061
299,American Samoa,2020/2/2,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,643,99,0.25,0.25,14,997
300,American Samoa,2020/2/3,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,329,93,0.222222222,0.6,8,2468
301,American Samoa,2020/2/4,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,69,100,0.5,0.5,0,1385
302,American Samoa,2020/2/5,0,0,55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,266,100,0.2,0.2,0,8385278
