,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,cases_nom,deaths_nom,cases_pct2,cases_pct5,cases_pct10,deaths_pct2,deaths_pct5,residential_pct10
40,40,Alabama,2020-03-02,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,-2.0,5.0,2.0,0.0,,,,,,,,,0.0,0.0,,,,,,
41,41,Alabama,2020-03-03,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,15.0,33.0,5.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,0.0
42,42,Alabama,2020-03-04,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,-8.0,2.0,0.0,1.0,,,,,,,,,0.0,0.0,,,,,,inf
43,43,Alabama,2020-03-05,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,0.0,4.0,2.0,1.0,,,,,,,,,0.0,0.0,,,,,,-0.5
44,44,Alabama,2020-03-06,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,29.0,10.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,-inf
45,45,Alabama,2020-03-07,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,63.0,18.0,7.0,-2.0,,,,,,,,,0.0,0.0,,,,,,1.0
46,46,Alabama,2020-03-08,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,55.0,20.0,3.0,-1.0,,,,,,,,,0.0,0.0,,,,,,0.0
47,47,Alabama,2020-03-09,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,45.0,9.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,0.0
48,48,Alabama,2020-03-10,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.0,21.0,4.0,1.0,0.0,,,,,,,,,0.0,0.0,,,,,,-1.0
49,49,Alabama,2020-03-11,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,27.0,7.0,1.0,-1.0,,,,,,,,,0.0,0.0,,,,,,-0.5
50,50,Alabama,2020-03-12,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,22.0,43.0,8.0,1.0,-1.0,,,,,,,,,0.0,0.0,,,,,,-inf
51,51,Alabama,2020-03-13,5,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,32.0,26.0,7.0,-2.0,0.0,,,,,,,,,1.019745328801585e-06,0.0,inf,inf,inf,,,-1.0
52,52,Alabama,2020-03-14,7,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,55.0,12.0,4.0,0.0,,,,,,,,,1.4276434603222192e-06,0.0,inf,inf,inf,,,-1.0
53,53,Alabama,2020-03-15,11,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,16.0,16.0,6.0,-4.0,2.0,,,,,,,,,2.243439723363487e-06,0.0,1.2000000000000002,inf,inf,,,1.0
54,54,Alabama,2020-03-16,29,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,22.0,2.0,-10.0,4.0,,,,,,,,,5.914522907049193e-06,0.0,3.1428571428571432,inf,inf,,,-5.0
55,55,Alabama,2020-03-17,39,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,17.0,25.0,-1.0,-17.0,7.0,,,,,,,,,7.954013564652364e-06,0.0,2.5454545454545454,inf,inf,,,-4.5
56,56,Alabama,2020-03-18,51,0,4903185.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,13.0,39.0,-3.0,-22.0,8.0,,,,,,,,,1.0401402353776167e-05,0.0,0.7586206896551724,9.2,inf,,,-9.0
57,57,Alabama,2020-03-19,78,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,15.0,27.0,-8.0,-25.0,10.0,,,,,,,,,1.5908027129304727e-05,0.0,1.0,10.142857142857142,inf,,,-11.0
58,58,Alabama,2020-03-20,106,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.0,10.0,7.0,-14.0,-29.0,14.0,,,,,,,,,2.1618600970593604e-05,0.0,1.0784313725490198,8.636363636363637,inf,,,inf
59,59,Alabama,2020-03-21,131,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,5.0,10.0,-13.0,-16.0,8.0,,,,,,,,,2.671732761460153e-05,0.0,0.6794871794871795,3.517241379310345,inf,,,-9.0
60,60,Alabama,2020-03-22,157,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-7.0,2.0,-22.0,-27.0,9.0,,,,,,,,,3.202000332436977e-05,0.0,0.4811320754716981,3.0256410256410255,inf,,,-10.0
61,61,Alabama,2020-03-23,196,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-6.0,-11.0,-22.0,-33.0,14.0,,,,,,,,,3.9974016889022137e-05,0.0,0.4961832061068703,2.843137254901961,38.2,,,inf
62,62,Alabama,2020-03-24,242,0,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-5.0,4.0,-18.0,-34.0,15.0,,,,,,,,,4.935567391399672e-05,0.0,0.5414012738853504,2.1025641025641026,33.57142857142857,,,inf
63,63,Alabama,2020-03-25,381,1,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-4.0,36.0,-15.0,-36.0,13.0,,,,,,,,,7.770459405468079e-05,2.0394906576031702e-07,0.9438775510204083,2.5943396226415096,33.63636363636363,inf,inf,5.5
64,64,Alabama,2020-03-26,517,1,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-3.0,32.0,-19.0,-36.0,14.0,,,,,,,,,0.0001054416669980839,2.0394906576031702e-07,1.1363636363636362,2.946564885496183,16.82758620689655,inf,inf,2.5
65,65,Alabama,2020-03-27,587,4,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-2.0,30.0,-24.0,-37.0,16.0,,,,,,,,,0.00011971810160130608,8.157962630412681e-07,0.5406824146981628,2.738853503184713,14.051282051282051,3.0,inf,1.2857142857142856
66,66,Alabama,2020-03-28,694,4,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-2.0,22.0,-25.0,-22.0,9.0,,,,,,,,,0.00014154065163766001,8.157962630412681e-07,0.34235976789168276,2.5408163265306123,12.607843137254902,3.0,inf,0.125
67,67,Alabama,2020-03-29,825,10,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-13.0,19.0,-30.0,-32.0,9.0,,,,,,,,,0.00016825797925226155,2.03949065760317e-06,0.40545144804088595,2.409090909090909,9.576923076923077,1.5,inf,-0.09999999999999998
68,68,Alabama,2020-03-30,899,10,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-10.0,10.0,-25.0,-38.0,14.0,,,,,,,,,0.000183350210118525,2.03949065760317e-06,0.29538904899135443,1.3595800524934383,7.481132075471699,1.5,9.0,0.0
69,69,Alabama,2020-03-31,987,23,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-11.0,-23.0,-26.0,-40.0,17.0,,,,,,,,,0.0002012977279054329,4.690828512487291e-06,0.1963636363636363,0.9090909090909092,6.534351145038168,1.2999999999999998,22.0,1.125
70,70,Alabama,2020-04-01,1060,27,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,5.0,19.0,-20.0,-39.0,14.0,,,,,,,,,0.00021618600970593603,5.506624775528559e-06,0.17908787541713012,0.8057921635434413,5.751592356687898,1.7000000000000002,5.75,0.5555555555555556
71,71,Alabama,2020-04-02,1233,32,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,3.0,12.0,-25.0,-39.0,16.0,,,,,,,,,0.0002514691980824709,6.5263701043301445e-06,0.2492401215805471,0.776657060518732,5.290816326530612,0.3913043478260869,7.0,0.1428571428571428
72,72,Alabama,2020-04-03,1495,38,4903185.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,12.0,17.0,-29.0,-40.0,16.0,,,,,,,,,0.00030490385331167396,7.750064498892047e-06,0.4103773584905661,0.812121212121212,5.177685950413223,0.40740740740740744,2.8,0.06666666666666665
73,73,Alabama,2020-04-04,1614,44,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,8.0,4.0,-33.0,-26.0,11.0,,,,,,,,,0.00032917379213715165,8.973758893453948e-06,0.3090024330900243,0.7953281423804226,3.2362204724409445,0.375,3.4000000000000004,-0.15384615384615385
74,74,Alabama,2020-04-05,1765,45,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,-18.0,-1.0,-40.0,-36.0,12.0,,,,,,,,,0.00035997010106695953,9.177707959214266e-06,0.1806020066889633,0.7882472137791288,2.413926499032882,0.18421052631578938,0.9565217391304348,-0.1428571428571429
75,75,Alabama,2020-04-06,1952,49,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-10.0,3.0,-29.0,-41.0,16.0,,,,,,,,,0.0003981085763641388,9.993504222255534e-06,0.20941759603469645,0.8415094339622642,2.3253833049403747,0.11363636363636354,0.8148148148148149,0.0
76,76,Alabama,2020-04-07,2169,64,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-11.0,-15.0,-31.0,-42.0,18.0,,,,,,,,,0.0004423655236341276,1.3052740208660289e-05,0.22889518413597743,0.7591240875912408,2.1253602305475505,0.4222222222222223,1.0,1.0
77,77,Alabama,2020-04-08,2328,66,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-9.0,-1.0,-30.0,-43.0,17.0,,,,,,,,,0.00047479342509001803,1.3460638340180924e-05,0.19262295081967218,0.557190635451505,1.8218181818181818,0.346938775510204,0.736842105263158,0.8888888888888888
78,78,Alabama,2020-04-09,2703,70,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-4.0,5.0,-31.0,-43.0,18.0,,,,,,,,,0.0005512743247501369,1.4276434603222192e-05,0.24619640387275243,0.6747211895910781,2.006674082313682,0.09375,0.5909090909090908,0.2857142857142858
79,79,Alabama,2020-04-10,2947,80,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-4.0,4.0,-37.0,-48.0,20.0,,,,,,,,,0.0006010378967956542,1.631592526082536e-05,0.26589347079037795,0.6696883852691218,1.9858156028368796,0.21212121212121215,0.7777777777777777,0.17647058823529416
80,80,Alabama,2020-04-11,3217,92,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,3.0,11.0,-35.0,-29.0,10.0,,,,,,,,,0.0006561041445509398,1.8763314049949166e-05,0.19015908250092495,0.6480532786885247,2.0349056603773583,0.3142857142857143,0.8775510204081634,-0.2857142857142857
81,81,Alabama,2020-04-12,3563,93,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,-47.0,-50.0,-51.0,-45.0,13.0,,3470.0,75.98802021,21583.0,437.0,2.610159978,460.3001516,12.26494527,0.0007266705213040095,1.8967263115709484e-05,0.20902612826603328,0.6426924850161364,1.8896999188969992,0.1625000000000001,0.453125,-0.1875
82,82,Alabama,2020-04-13,3734,99,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-11.0,-3.0,-29.0,-41.0,15.0,,3635.0,79.63493333293523,29182.0,457.0,2.6513122656668453,622.3638523089759,12.23888591322978,0.0007615458115490237,2.0190957510271383e-05,0.16070873484613002,0.6039518900343643,1.4976588628762544,0.07608695652173902,0.5,-0.0625
83,83,Alabama,2020-04-14,3953,114,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-8.0,3.0,-27.0,-40.0,16.0,,3839.0,84.30554137,33117.0,493.0,2.8838856560000004,706.2855081,12.4715406,0.0008062106569505332,2.325019349667614e-05,0.1094583216390681,0.4624491305956344,1.4491945477075587,0.22580645161290325,0.6285714285714286,0.4545454545454546
84,84,Alabama,2020-04-15,4075,118,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-2.0,10.0,-24.0,-40.0,15.0,,3957.0,86.90743260088672,34077.0,525.0,2.895705521472393,726.7594063166669,12.883435582822086,0.0008310924429732918,2.406598975971741e-05,0.09132297803963585,0.38276213098065837,1.308781869688385,0.19191919191919182,0.4750000000000001,0.25
85,85,Alabama,2020-04-16,4345,133,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-3.0,7.0,-27.0,-39.0,16.0,,4212.0,92.66571647873691,36391.0,553.0,3.0609896432681243,776.1100318475752,12.727272727272727,0.0008861586907285775,2.7125225746122162e-05,0.09916519099418153,0.3506372396642834,1.225922131147541,0.16666666666666674,0.44565217391304346,0.0
86,86,Alabama,2020-04-17,4571,148,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-8.0,19.0,-30.0,-40.0,17.0,,4423.0,97.48561335427073,37848.0,594.0,3.2378035440822583,807.1834378106407,12.994968278276088,0.0009322511795904091,3.018446173252692e-05,0.121717791411043,0.28290766208251483,1.107422775472568,0.2542372881355932,0.5913978494623655,-0.05555555555555558
87,87,Alabama,2020-04-18,4712,153,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-5.0,12.0,-26.0,-24.0,9.0,,4559.0,100.49271715714805,42538.0,620.0,3.2470288624787766,907.2069614666307,13.157894736842106,0.0009610079978626138,3.120420706132851e-05,0.08446490218642122,0.2619175147295125,1.0240549828178693,0.15037593984962405,0.5454545454545454,-0.47058823529411764
88,88,Alabama,2020-04-19,4888,157,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.0,-24.0,-44.0,-45.0,-37.0,12.0,,4731.0,104.24626516641337,45712.0,641.0,3.2119476268412437,974.8987874973584,13.113747954173489,0.0009969030334364296,3.202000332436977e-05,0.06935025158608621,0.23652921831520368,0.8083610802811692,0.060810810810810745,0.3771929824561404,-0.33333333333333337
89,89,Alabama,2020-04-20,5079,163,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-6.0,13.0,-25.0,-39.0,14.0,,4916.0,108.3197178355592,45900.0,641.0,3.2092931679464463,978.908259234528,12.620594605237253,0.0010358573049966502,3.3243697718931676e-05,0.07788624787775889,0.24638036809815955,0.7234475738038684,0.065359477124183,0.3813559322033899,-0.30000000000000004
90,90,Alabama,2020-04-21,5317,183,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-4.0,18.0,-23.0,-38.0,15.0,,5134.0,113.39553843899748,48526.0,699.0,3.4417904833552755,1034.912901690952,13.14651119052097,0.0010843971826476056,3.732267903413801e-05,0.0877659574468086,0.223705408515535,0.6527820951196768,0.16560509554140124,0.37593984962406024,0.5
91,91,Alabama,2020-04-22,5593,196,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-3.0,13.0,-22.0,-40.0,15.0,,5397.0,119.28178418079986,48760.0,730.0,3.504380475594493,1039.9034143850888,13.052029322367243,0.001140687124797453,3.9974016889022137e-05,0.10120102382358742,0.22358346094946402,0.5697445972495088,0.2024539877300613,0.32432432432432434,0.15384615384615374
92,92,Alabama,2020-04-23,5832,202,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-13.0,-31.0,-33.0,-42.0,20.0,,5630.0,124.37893176156356,52641.0,768.0,3.4636488340192044,1122.6734133848536,13.168724279835393,0.0011894309515141689,4.119771128358404e-05,0.09685913108895994,0.2376910016977929,0.5618639528655598,0.10382513661202175,0.3202614379084967,0.33333333333333326
93,93,Alabama,2020-04-24,6026,209,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-4.0,22.0,-26.0,-39.0,16.0,,5817.0,128.51636536268552,52889.0,769.0,3.4683040159309657,1127.9625037615456,12.761367407899106,0.0012289970702716703,4.262535474390626e-05,0.07741820132308241,0.23281505728314245,0.5244118391095371,0.06632653061224492,0.3312101910828025,0.0
94,94,Alabama,2020-04-25,6026,209,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-3.0,17.0,-23.0,-23.0,9.0,,5817.0,128.51636536268552,71344.0,839.0,3.4683040159309657,1521.5518703012674,13.92300033189512,0.0012289970702716703,4.262535474390626e-05,0.03326474622770914,0.18645402638314623,0.4787730061349693,0.034653465346534684,0.28220858895705514,-0.4
95,95,Alabama,2020-04-26,6421,219,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-7.0,15.0,-29.0,-31.0,8.0,,6202.0,136.94052140620704,73551.0,845.0,3.4106836941286405,1568.620509258361,13.159943933966673,0.0013095569512469956,4.466484540150943e-05,0.06554928642548963,0.20763588489749862,0.4777905638665132,0.04784688995215314,0.19672131147540983,-0.5
96,96,Alabama,2020-04-27,6539,228,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-4.0,20.0,-21.0,-37.0,14.0,,6311.0,139.45710473060086,73997.0,872.0,3.4867716776265483,1578.1323411454764,13.335372381098027,0.001333622941006713,4.650038699335228e-05,0.08513109857285106,0.1691399964241016,0.4305403631590461,0.09090909090909083,0.16326530612244894,-0.17647058823529416
97,97,Alabama,2020-04-28,6750,242,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-2.0,22.0,-20.0,-37.0,8.0,,6508.0,143.9570969462541,75827.0,911.0,3.585185185185185,1617.1607096509051,13.496296296296293,0.00137665619388214,4.935567391399672e-05,0.05123812490266322,0.15740740740740744,0.4325127334465195,0.10502283105022836,0.19801980198019797,-0.11111111111111116
98,98,Alabama,2020-04-29,6912,256,4903185.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-4.0,-11.0,-24.0,-39.0,16.0,,6656.0,147.41206727296418,80449.0,945.0,3.7037037037037037,1715.7339988487695,13.671875,0.0014096959425353112,5.2210960834641156e-05,0.05704236121731143,0.1470295386657816,0.414075286415712,0.12280701754385959,0.22488038277511957,0.33333333333333326
99,99,Alabama,2020-04-30,7088,272,4903185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,3.0,15.0,-18.0,-37.0,14.0,0.0,6816.0,151.16561528222945,87196.0,978.0,3.8374717832957113,1859.627114863048,13.797968397291195,0.001445590978109127,5.547414588680623e-05,0.05007407407407416,0.1762363093262529,0.3955503051781848,0.12396694214876036,0.3014354066985645,0.0
100,100,Alabama,2020-05-01,7294,289,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,6.0,39.0,-17.0,-36.0,13.0,0.0,7005.0,155.5589726112559,91933.0,1008.0,3.962160680010968,1960.6530064533301,13.81957773512476,0.0014876044856557524,5.894128000473162e-05,0.05526620370370372,0.13596013082074454,0.371826217791988,0.12890625,0.3196347031963471,-0.1333333333333333
101,101,Alabama,2020-05-02,7611,288,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,8.0,61.0,-11.0,-20.0,6.0,0.0,7323.0,162.31962442339852,92209.0,1023.0,3.7839968466692944,1966.5392521951323,13.44107213243989,0.0015522563395017727,5.87373309389713e-05,0.07378668171557567,0.16393944028138852,0.3608081530484535,0.05882352941176472,0.26315789473684204,-0.6
102,102,Alabama,2020-05-03,7888,290,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,4.0,52.0,-18.0,-27.0,6.0,0.0,7598.0,168.22719714252628,92500.0,1035.0,3.6764705882352944,1972.7454025968154,13.121196754563892,0.0016087502307173807,5.9145229070491935e-05,0.08143679736769949,0.16859259259259263,0.35253772290809327,0.0034602076124568004,0.19834710743801653,-0.7
103,103,Alabama,2020-05-04,8112,298,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,6.0,25.0,-15.0,-33.0,11.0,0.0,7814.0,173.00444006340942,103117.0,1064.0,3.673570019723866,2199.173920860279,13.116370808678505,0.0016544348214476918,6.0776821596574474e-05,0.0658257784785179,0.17361111111111116,0.34616661135081306,0.03472222222222232,0.1640625,-0.3125
104,104,Alabama,2020-05-05,8437,315,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,9.0,16.0,-14.0,-33.0,12.0,,8122.0,179.9357076941549,106766.0,1107.0,3.733554581012208,2276.996061120558,13.12077752755719,0.0017207182678197948,6.424395571449986e-05,0.06959939148073024,0.19032167042889392,0.40009956853634243,0.0862068965517242,0.15808823529411775,0.33333333333333326
105,105,Alabama,2020-05-06,8691,343,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,8.0,33.0,-11.0,-34.0,12.0,,8348.0,185.3527599347992,109516.0,1158.0,3.9466114371188574,2335.6452487653282,13.324128408698654,0.0017725213305229152,6.995452955578873e-05,0.07137573964497035,0.19152728269810804,0.35352748793022903,0.15100671140939603,0.18685121107266434,0.5
106,106,Alabama,2020-05-07,9046,369,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,8.0,33.0,-12.0,-34.0,12.0,,8677.0,192.92383688530586,115173.0,1178.0,4.079151005969488,2456.291959494952,13.022330311739992,0.0018449232488678277,7.525720526555698e-05,0.07218205523290266,0.18854289843647343,0.3833919559565684,0.17142857142857149,0.28125,-0.1428571428571429
107,107,Alabama,2020-05-08,9385,383,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,1.0,-1.0,-17.0,-35.0,15.0,,9002.0,200.15368219860665,120114.0,1207.0,4.080980287693127,2561.668554459609,12.86094832179009,0.0019140619821605752,7.811249218620142e-05,0.07985272120584508,0.1897819472616633,0.3903703703703705,0.11661807580174921,0.3206896551724139,0.875
108,108,Alabama,2020-05-09,9668,390,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,20.0,39.0,-3.0,-18.0,5.0,,9278.0,206.18921678168655,125494.0,1228.0,4.0339263549855175,2676.407692470105,12.701696317749276,0.001971779567770745,7.954013564652364e-05,0.06875967278355066,0.19181459566074954,0.39872685185185186,0.05691056910569103,0.3087248322147651,-0.6875
109,109,Alabama,2020-05-10,9889,393,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,13.0,53.0,-10.0,-23.0,4.0,,9496.0,210.9024787705936,127421.0,1240.0,3.9741126504196576,2717.504777776095,12.539184952978056,0.002016852311303775,8.015198284380459e-05,0.05370271710175811,0.17209908735332458,0.39517494356659144,0.02610966057441244,0.24761904761904763,-0.7142857142857143
110,110,Alabama,2020-05-11,10164,403,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,1.0,33.0,-8.0,-31.0,10.0,,9761.0,216.76739753507061,129444.0,1256.0,3.964974419519873,2760.649252905321,12.357339630066905,0.002072938304387862,8.219147350140776e-05,0.051303268514687694,0.16948567483603738,0.3934740882917467,0.03333333333333344,0.17492711370262382,-0.23076923076923073
111,111,Alabama,2020-05-12,10464,435,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,4.0,28.0,-9.0,-30.0,11.0,,10029.0,223.16549073268192,133218.0,1287.0,4.157110091743119,2841.1372653312706,12.299311926605506,0.0021341230241159574,8.87178436057379e-05,0.05814541409647078,0.15675436657085995,0.37485218762317696,0.10687022900763354,0.17886178861788626,0.8333333333333333
112,112,Alabama,2020-05-13,10700,450,4903185.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,5.0,46.0,-8.0,-31.0,10.0,,10250.0,228.19865738146942,136372.0,1317.0,4.205607476635514,2908.402551815491,12.30841121495327,0.002182255003635392,9.177707959214266e-05,0.05273514364423448,0.14011720831113483,0.35649087221095344,0.11662531017369737,0.17493472584856407,0.6666666666666667
